review_count,categories,opentime,closetime,stars,priceRange,noiselevel,delivery,zipcodes,avg_Income,population
50,"[Vietnamese, Restaurants]",11:30,22:00,4,1,quiet,FALSE,15224,22880,12095
131,"[Basque, Tapas/Small Plates, Spanish, Restaurants]",11:30,22:30,3.5,3,average,FALSE,15203,27595,9613
4,"[Pizza, Restaurants]",11:00,0:00,2,2,NA,TRUE,15216,39526,24691
13,"[Asian Fusion, Restaurants]",10:00,19:00,4,3,NA,FALSE,15206,28517,32482
36,"[Bars, Chinese, Asian Fusion, Szechuan, Nightlife, Restaurants]",11:30,22:00,4,2,average,TRUE,15228,58440,17723
14,"[Pizza, Restaurants]",11:30,23:00,4,1,quiet,FALSE,15203,27595,9613
3,"[Pizza, Restaurants]",11:00,22:00,4,2,NA,TRUE,15243,60717,13660
13,"[Event Planning & Services, American (Traditional), Caterers, Comfort Food, Restaurants]",10:30,22:00,3.5,1,very_loud,FALSE,15224,22880,12095
3,"[Fast Food, Restaurants]",11:00,2:00,1.5,0,NA,NA,15205,38507,22586
54,"[Sushi Bars, Restaurants]",17:00,21:30,3,2,average,TRUE,15232,32552,11792
15,"[American (Traditional), Restaurants]",9:00,17:00,3.5,2,average,FALSE,15222,18598,1999
5,"[Soup, American (New), Sandwiches, Restaurants]",10:30,15:30,4,1,average,FALSE,15213,18473,28320
6,"[Soul Food, Restaurants]",10:00,20:30,4,2,quiet,FALSE,15213,18473,28320
6,"[Breakfast & Brunch, Sandwiches, Restaurants]",6:00,21:00,3,0,average,NA,15219,14399,19204
3,[Restaurants],8:30,20:00,3,1,quiet,FALSE,15202,34727,21022
57,"[Food, American (Traditional), Pretzels, Restaurants]",6:30,18:00,4.5,1,average,FALSE,15203,27595,9613
10,"[Bars, American (Traditional), Nightlife, Lounges, Restaurants]",10:00,20:00,2.5,2,average,FALSE,15238,67370,13571
4,"[Kosher, American (New), Restaurants]",11:00,1:00,3,2,average,FALSE,15205,38507,22586
39,"[Sandwiches, Restaurants]",10:00,20:00,4.5,1,average,FALSE,15233,23841,4876
77,"[Sandwiches, Restaurants]",11:00,2:00,3,1,loud,FALSE,15203,27595,9613
5,"[Bars, Cafes, Nightlife, Lounges, Restaurants]",13:00,17:00,4,2,average,FALSE,15213,18473,28320
5,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",5:30,20:00,3,1,NA,FALSE,15220,44018,19693
37,"[American (Traditional), Restaurants]",11:00,14:30,4,3,quiet,FALSE,15219,14399,19204
141,"[Belgian, Restaurants]",11:00,22:00,4.5,2,average,FALSE,15206,28517,32482
138,"[American (New), Restaurants]",11:00,22:00,3.5,2,average,FALSE,15212,26712,31850
211,"[Food, Vegetarian, Coffee & Tea, Breakfast & Brunch, Restaurants]",7:00,15:00,4,2,average,FALSE,15218,35983,14956
65,"[Chinese, Restaurants]",11:00,22:00,3.5,1,quiet,TRUE,15224,22880,12095
7,"[Bars, American (New), Nightlife, Restaurants]",7:00,23:00,2.5,1,NA,FALSE,15212,26712,31850
12,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Sandwiches, Restaurants]",8:00,20:00,4,1,quiet,FALSE,15206,28517,32482
32,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",11:00,2:00,3.5,1,loud,TRUE,15232,32552,11792
6,"[Fast Food, Mexican, Tex-Mex, Restaurants]",6:00,3:00,2.5,1,average,FALSE,15205,38507,22586
34,"[Latin American, Restaurants]",17:00,22:00,4,2,average,NA,15217,45173,26425
5,"[Burgers, Fast Food, Restaurants]",6:00,18:00,1.5,1,average,FALSE,15226,37889,14648
272,"[Thai, Restaurants]",11:00,21:00,4,2,average,FALSE,15206,28517,32482
30,"[Mexican, Restaurants]",11:00,21:00,3.5,1,quiet,TRUE,15227,38439,29621
219,"[Burgers, American (Traditional), Steakhouses, Restaurants]",11:00,23:00,4,2,average,FALSE,15224,22880,12095
3,"[Breakfast & Brunch, Vegetarian, Restaurants]",7:00,19:00,4.5,1,NA,FALSE,15206,28517,32482
9,"[American (Traditional), Restaurants]",0:00,0:00,3,1,loud,FALSE,15222,18598,1999
16,"[Burgers, Pizza, Sandwiches, Restaurants]",10:30,2:00,3.5,2,quiet,TRUE,15222,18598,1999
21,"[Pizza, Restaurants]",17:00,1:00,2,1,average,TRUE,15213,18473,28320
14,"[Chinese, Restaurants]",11:30,22:00,2.5,2,average,TRUE,15228,58440,17723
16,"[Pizza, Restaurants]",11:00,23:30,4,1,quiet,TRUE,15213,18473,28320
173,"[Seafood, Breakfast & Brunch, Restaurants]",11:00,22:00,3.5,3,average,FALSE,15219,14399,19204
15,"[Pizza, Restaurants]",11:00,18:00,4,1,quiet,FALSE,15213,18473,28320
261,"[Breakfast & Brunch, Restaurants]",6:30,14:30,4,1,average,FALSE,15222,18598,1999
12,"[Sandwiches, Restaurants]",6:00,22:00,3.5,1,loud,TRUE,15222,18598,1999
40,"[Chinese, Restaurants]",11:00,22:00,3.5,2,average,FALSE,15213,18473,28320
57,"[Sushi Bars, Japanese, Restaurants]",11:00,21:00,4,1,average,FALSE,15213,18473,28320
117,"[Grocery, Food, Seafood, Seafood Markets, Specialty Food, Restaurants]",8:00,17:30,4,2,average,FALSE,15222,18598,1999
10,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",11:00,20:00,3,2,average,FALSE,15219,14399,19204
10,"[Pizza, American (New), Restaurants]",9:00,18:00,2,2,average,FALSE,15234,40756,14911
125,"[Seafood, Restaurants]",11:00,0:00,2.5,2,average,FALSE,15222,18598,1999
5,"[Pizza, Restaurants]",10:00,18:00,4.5,0,average,TRUE,15210,27041,31216
11,"[Pizza, Restaurants]",9:00,20:00,4,1,NA,TRUE,15207,28156,13203
211,"[Thai, Restaurants]",11:30,21:00,4,2,average,FALSE,15233,23841,4876
37,"[Salad, Restaurants]",11:00,19:00,3.5,2,average,FALSE,15222,18598,1999
108,"[Restaurants, Italian]",17:00,2:00,4.5,3,average,FALSE,15203,27595,9613
8,"[Bars, Nightlife, Restaurants]",16:00,2:00,3.5,1,average,FALSE,15216,39526,24691
77,"[Bars, American (Traditional), Nightlife, Restaurants]",11:00,22:00,3,2,average,FALSE,15222,18598,1999
56,"[Bars, Seafood, Wine Bars, Nightlife, Steakhouses, Restaurants]",11:30,23:00,3.5,2,average,FALSE,15211,34067,12477
4,"[Bars, Restaurants, Nightlife, Sandwiches]",7:00,22:00,4.5,1,quiet,FALSE,15219,14399,19204
5,"[Fast Food, Sandwiches, Restaurants]",8:00,20:00,2.5,1,NA,FALSE,15222,18598,1999
17,"[Food, Coffee & Tea, Cafes, Restaurants]",8:00,18:00,4.5,1,quiet,FALSE,15206,28517,32482
33,"[Chinese, Restaurants]",10:30,22:00,3,2,quiet,TRUE,15217,45173,26425
7,"[Breakfast & Brunch, American (Traditional), Restaurants]",8:30,19:00,4,1,average,FALSE,15220,44018,19693
10,"[Thai, Chinese, Restaurants]",10:30,22:00,3.5,1,quiet,TRUE,15234,40756,14911
63,"[Sushi Bars, Japanese, Restaurants]",11:00,21:30,3.5,2,quiet,TRUE,15217,45173,26425
4,"[Buffets, Restaurants]",0:00,0:00,3.5,1,quiet,FALSE,15213,18473,28320
14,"[Pizza, Restaurants]",11:30,21:00,4,1,quiet,TRUE,15234,40756,14911
27,"[Pizza, Restaurants]",11:30,22:00,4,1,average,TRUE,15216,39526,24691
139,"[Thai, Restaurants]",16:30,22:00,4,2,average,FALSE,15201,27031,14326
325,"[Burgers, American (New), Restaurants]",11:00,22:00,4,2,loud,FALSE,15238,67370,13571
18,[Restaurants],8:00,18:00,3,3,NA,NA,15206,28517,32482
3,"[Seafood, Bars, Nightlife, Restaurants]",17:00,22:00,3.5,2,NA,NA,15222,18598,1999
5,"[Mexican, Restaurants]",11:00,22:00,4.5,2,NA,FALSE,15203,27595,9613
4,"[Restaurants, Turkish]",6:00,20:00,3.5,1,average,TRUE,15213,18473,28320
3,"[Burgers, Fast Food, Restaurants]",11:00,2:00,1,2,NA,FALSE,15205,38507,22586
89,"[American (Traditional), Restaurants]",11:00,2:00,3.5,2,loud,FALSE,15203,27595,9613
35,"[Greek, Mediterranean, Restaurants]",11:00,23:00,3.5,1,average,TRUE,15213,18473,28320
136,"[Restaurants, Italian]",11:30,22:00,3.5,2,very_loud,FALSE,15232,32552,11792
5,"[Food, Juice Bars & Smoothies, Restaurants]",17:00,22:00,4.5,0,NA,NA,15219,14399,19204
20,"[Delis, Restaurants]",9:00,17:00,4,1,average,FALSE,15222,18598,1999
93,"[Vegetarian, Vietnamese, Restaurants]",11:30,22:00,4,2,average,FALSE,15217,45173,26425
135,"[Bars, Food, Beer, Wine & Spirits, Tapas/Small Plates, Nightlife, Restaurants]",17:00,0:00,4,2,average,FALSE,15222,18598,1999
6,"[Bakeries, Food, Cafes, Restaurants]",6:00,22:00,4.5,2,NA,FALSE,15222,18598,1999
64,"[Bars, American (Traditional), Delis, Nightlife, Restaurants, Sandwiches]",10:00,23:00,4,1,average,TRUE,15203,27595,9613
10,"[Pizza, Mediterranean, Restaurants]",10:00,22:00,4.5,2,average,TRUE,15215,43750,13212
3,"[American (Traditional), Fast Food, Restaurants]",17:00,23:00,2.5,1,NA,NA,15213,18473,28320
26,"[Fast Food, Mexican, Restaurants]",17:00,22:00,4,1,average,FALSE,15222,18598,1999
8,"[Bars, American (Traditional), Nightlife, Restaurants]",16:00,2:00,4,1,quiet,FALSE,15217,45173,26425
10,"[Food, Burgers, Hot Dogs, Desserts, Restaurants]",11:00,21:00,4,2,average,FALSE,15228,58440,17723
5,"[Food, Soup, Juice Bars & Smoothies, Salad, Restaurants]",11:00,18:00,4.5,1,quiet,FALSE,15222,18598,1999
20,"[Szechuan, Chinese, Restaurants]",11:00,22:00,4,2,quiet,TRUE,15213,18473,28320
4,"[Cafes, Restaurants]",8:00,16:00,4,0,NA,NA,15219,14399,19204
47,"[Bars, American (Traditional), Nightlife, Restaurants]",11:00,2:00,4,1,average,FALSE,15203,27595,9613
22,"[Pizza, Restaurants]",10:00,1:00,4,1,average,TRUE,15232,32552,11792
6,"[Pizza, Restaurants]",12:00,20:00,3,2,quiet,TRUE,15212,26712,31850
8,"[Thai, Filipino, Restaurants]",11:00,15:00,3.5,2,NA,TRUE,15217,45173,26425
15,"[Middle Eastern, Halal, Restaurants]",11:00,22:00,4.5,2,quiet,FALSE,15201,27031,14326
5,"[Bars, American (Traditional), Nightlife, Lounges, Restaurants]",12:00,2:00,2.5,1,average,NA,15222,18598,1999
74,"[Seafood, Restaurants]",11:00,23:00,2.5,3,quiet,FALSE,15222,18598,1999
75,"[Burgers, Gastropubs, Restaurants]",11:30,22:00,3.5,2,average,FALSE,15233,23841,4876
24,"[Delis, American (Traditional), Sandwiches, Restaurants]",11:00,2:00,3.5,2,average,FALSE,15232,32552,11792
9,"[Chinese, Restaurants]",11:00,21:00,3.5,2,quiet,FALSE,15222,18598,1999
26,"[Pizza, Restaurants]",11:00,22:00,3,2,average,TRUE,15217,45173,26425
21,"[Bars, American (Traditional), Nightlife, Restaurants]",16:00,22:30,4,2,average,FALSE,15234,40756,14911
200,"[Bars, Mexican, Nightlife, Restaurants]",11:30,0:00,3.5,2,loud,FALSE,15201,27031,14326
13,"[Breakfast & Brunch, Restaurants]",10:00,21:00,3.5,1,NA,FALSE,15206,28517,32482
6,"[American (New), Restaurants]",11:00,22:00,3,2,quiet,FALSE,15213,18473,28320
19,"[Restaurants, Italian]",11:00,22:00,3.5,2,average,FALSE,15220,44018,19693
